"رقم الموظف ",الجنس,الجنسية,"الفئة العمرية ",الجهة,الكادر الوظيفي,المرتبة الوظيفية,المسمى الوظيفي,المقر,المنطقة الإدارية,تصنيف العملية,السنة,الشهر,"اليوم "
1140,ذكر,سعودي,31-35,وزارة الصحة,الصحيين,طبيب نائب,طبيب نائب,مكة المكرمة,مكة المكرمة,التعيين,1445,12,4
1141,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,طبيب مقيم,سراه عبيده,ابها,التعاقد,1445,12,4
1142,ذكر,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,طبيب مقيم,ابها,ابها,التعاقد,1445,12,4
1143,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,طبيب نائب,المدينةالمنورة,المدينةالمنورة,التعاقد,1445,12,4
1144,أنثى,سعودي,20-25,وزارة الصحة,لم يحدد,لم يحدد,فني تمريض,البدع,تبوك,التعاقد,1445,12,4
1145,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فني تمريض,الوجه,تبوك,التعاقد,1445,12,4
1146,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فني تمريض,الوجه,تبوك,التعاقد,1445,12,4
1147,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فني تمريض,الوجه,تبوك,التعاقد,1445,12,4
1148,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فني تمريض,الوجه,تبوك,التعاقد,1445,12,4
1149,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فني تمريض,تيماء,تبوك,التعاقد,1445,12,4
1150,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,أبو راكة,المدينةالمنورة,التعاقد,1445,12,4
1151,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,أبو راكة,المدينةالمنورة,التعاقد,1445,12,4
1152,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,أبو راكة,المدينةالمنورة,التعاقد,1445,12,4
1153,أنثى,سعودي,36-40,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,أبو راكة,المدينةالمنورة,التعاقد,1445,12,4
1154,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,النشيفه,المدينةالمنورة,التعاقد,1445,12,4
1155,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,عنيزه,بريده,التعاقد,1445,12,4
1156,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,الوجه,تبوك,التعاقد,1445,12,4
1157,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,الوجه,تبوك,التعاقد,1445,12,4
1158,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تبوك,تبوك,التعاقد,1445,12,4
1159,أنثى,سعودي,41-45,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تبوك,تبوك,التعاقد,1445,12,4
1160,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تبوك,تبوك,التعاقد,1445,12,4
1161,أنثى,سعودي,36-40,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تبوك,تبوك,التعاقد,1445,12,4
1162,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تبوك,تبوك,التعاقد,1445,12,4
1163,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تبوك,تبوك,التعاقد,1445,12,4
1164,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,تيماء,تبوك,التعاقد,1445,12,4
1165,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,حقل,تبوك,التعاقد,1445,12,4
1166,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,حقل,تبوك,التعاقد,1445,12,4
1167,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية مختبر,حائل,حائل,التعاقد,1445,12,4
1168,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,كاتب,محايل عسير,ابها,التعاقد,1445,12,4
1169,أنثى,سعودي,41-45,وزارة الصحة,لم يحدد,لم يحدد,مساعد إداري,حوطه بنى تميم,الرياض,التعاقد,1445,12,4
1170,ذكر,سعودي,46-50,وزارة الداخلية,المتعاقدين,متعاقد,وكيل الوزارة لشئون المناطق,الرياض,الرياض,التعاقد,1445,12,5
1171,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,البدع,تبوك,التعاقد,1445,12,6
1172,ذكر,"مقيم ",51-56,الجامعة الإسلامية بالمدينة المنورة,لم يحدد,لم يحدد,أستاذ مشارك,المدينةالمنورة,المدينةالمنورة,التعاقد,1445,12,7
1173,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,حقل,تبوك,التعاقد,1445,12,7
1174,ذكر,سعودي,41-45,وزارة التعليم,المتعاقدين,متعاقد,مساعد وزير,الرياض,الرياض,التعاقد,1445,12,9
1175,أنثى,سعودي,31-35,وزارة الصحة,الصحيين,طبيب نائب,طبيب نائب,مكة المكرمة,مكة المكرمة,التعيين,1445,12,10
1176,ذكر,سعودي,51-56,وزارة التعليم,المستخدمين,الثانية والثلاثون,عامل تنظيف مكاتب ومنشآت,حائل,حائل,التعيين,1445,12,11
1177,ذكر,سعودي,46-50,وزارة التعليم,المتعاقدين,متعاقد,مساعد وزير,الرياض,الرياض,التعاقد,1445,12,16
1178,ذكر,سعودي,26-30,أمانة منطقة الرياض,المتعاقدين,متعاقد,مهندس مدني,الرياض,الرياض,التعاقد,1445,12,17
1179,ذكر,سعودي,31-35,إمارة منطقة الباحة,المستخدمين,الثالثة والثلاثون,خوي,الجوه,الباحه,التعيين,1445,12,17
1180,ذكر,سعودي,26-30,إمارة منطقة الباحة,المستخدمين,الثالثة والثلاثون,خوي,نصبه وجبال المسوده,الباحه,التعيين,1445,12,17
1181,ذكر,سعودي,41-45,الأمانة العامة لمجلس الوزراء,المتعاقدين,متعاقد,مدير إداري,الرياض,الرياض,التعاقد,1445,12,17
1182,ذكر,سعودي,26-30,الإدارة العامة للخدمات الطبية للقوات المسلحة,لم يحدد,لم يحدد,صيدلي,الظهران,الدمام,التعاقد,1445,12,17
1183,ذكر,"مقيم ",57-61,جامعة القصيم,لم يحدد,لم يحدد,أستاذ مشارك,المليداء,بريده,التعاقد,1445,12,17
1184,أنثى,"مقيم ",41-45,جامعة نجران,لم يحدد,لم يحدد,أستاذ مساعد,نجران,نجران,التعاقد,1445,12,17
1185,ذكر,سعودي,36-40,وزارة البلديات والإسكان,المتعاقدين,متعاقد,أخصائي استشارات أعمال متقدم أول,الرياض,الرياض,التعاقد,1445,12,17
1186,ذكر,سعودي,36-40,وزارة البلديات والإسكان,المتعاقدين,متعاقد,مدير إداري,الرياض,الرياض,التعاقد,1445,12,17
1187,ذكر,سعودي,26-30,وزارة البلديات والإسكان,المتعاقدين,متعاقد,مساعد العضو المنتدب بالصندوق السعودي للتنمية,الرياض,الرياض,التعاقد,1445,12,17
1188,ذكر,سعودي,36-40,وزارة الحج والعمرة,المتعاقدين,متعاقد,مدير ادارة الجودة,مكة المكرمة,مكة المكرمة,التعاقد,1445,12,17
1189,ذكر,سعودي,26-30,وزارة الحرس الوطني,لم يحدد,لم يحدد,كاتب,الرياض,الرياض,التعاقد,1445,12,17
1190,ذكر,سعودي,41-45,وزارة الحرس الوطني,لم يحدد,لم يحدد,كاتب,حائل,حائل,التعاقد,1445,12,17
1191,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,أبو راكة,المدينةالمنورة,التعاقد,1445,12,17
1192,أنثى,سعودي,20-25,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,الرس,بريده,التعاقد,1445,12,17
1193,أنثى,سعودي,36-40,وزارة الموارد البشرية والتنمية الإجتماعية,الموظفين,الثامنة,باحث تطوير موارد بشرية,الرياض,الرياض,التعيين,1445,12,17
1194,ذكر,سعودي,51-56,أمانة محافظة جدة,المتعاقدين,متعاقد,مشرف عام,جدة,مكة المكرمة,التعاقد,1445,12,18
1195,أنثى,سعودي,31-35,أمانة محافظة جدة,لم يحدد,لم يحدد,مساعد إداري,جدة,مكة المكرمة,التعاقد,1445,12,18
1196,ذكر,سعودي,26-30,أمانة منطقة القصيم,المتعاقدين,متعاقد,مشرف عام تنفيذي,بريده,بريده,التعاقد,1445,12,18
1197,ذكر,سعودي,41-45,أمانة منطقة المدينة المنورة,المتعاقدين,متعاقد,أخصائي إدارة تغيير,المدينةالمنورة,المدينةالمنورة,التعاقد,1445,12,18
1198,ذكر,سعودي,20-25,أمانة منطقة جازان,لم يحدد,لم يحدد,كهربائي تمديدات,جازان,جازان,التعاقد,1445,12,18
1199,ذكر,سعودي,31-35,أمانة منطقة جازان,لم يحدد,لم يحدد,مهندس مدني مساعد,جازان,جازان,التعاقد,1445,12,18
1200,ذكر,سعودي,20-25,إمارة منطقة جازان,لم يحدد,لم يحدد,كاتب,جازان,جازان,التعاقد,1445,12,18
1201,ذكر,سعودي,51-56,المراسم الملكية,الموظفين,الخامسة عشر,مستشار مراسم أول,الرياض,الرياض,التعيين,1445,12,18
1202,ذكر,سعودي,26-30,جامعة الباحة,لم يحدد,لم يحدد,فني دعم مساعد,الباحه,الباحه,التعاقد,1445,12,18
1203,أنثى,سعودي,36-40,رئاسة أمن الدولة,الموظفين,العاشرة,مترجم,الرياض,الرياض,التعيين,1445,12,18
1204,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,الثامنة,باحث معلومات,الرياض,الرياض,التعيين,1445,12,18
1205,أنثى,سعودي,46-50,رئاسة الإستخبارات العامة,الموظفين,الخامسة,مساعد إداري ممارس أول,الرياض,الرياض,التعيين,1445,12,18
1206,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,الخامسة,مساعد إداري ممارس أول,الرياض,الرياض,التعيين,1445,12,18
1207,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,الخامسة,مساعد إداري ممارس أول,الرياض,الرياض,التعيين,1445,12,18
1208,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,الخامسة,ناسخ آلة,الرياض,الرياض,التعيين,1445,12,18
1209,ذكر,سعودي,31-35,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1210,ذكر,سعودي,36-40,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1211,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1212,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1213,ذكر,سعودي,46-50,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1214,ذكر,سعودي,26-30,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1215,ذكر,سعودي,31-35,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1216,ذكر,سعودي,31-35,رئاسة الإستخبارات العامة,الموظفين,السادسة,باحث معلومات مساعد,الرياض,الرياض,التعيين,1445,12,18
1217,أنثى,سعودي,26-30,وزارة الصحة,الصحيين,فني,فنية تمريض,الرياض,الرياض,التعيين,1445,12,18
1218,أنثى,سعودي,31-35,وزارة الصحة,الصحيين,فني,فنية تمريض,الرياض,الرياض,التعيين,1445,12,18
1219,أنثى,"مقيم ",26-30,وزارة الصحة,لم يحدد,لم يحدد,طبيب مقيم,الاحساء,الدمام,التعاقد,1445,12,18
1220,أنثى,سعودي,31-35,وزارة الصحة,لم يحدد,لم يحدد,طبيب نائب,باللسمر,ابها,التعاقد,1445,12,18
1221,أنثى,سعودي,26-30,وزارة الصحة,لم يحدد,لم يحدد,فنية تمريض,أبو راكة,المدينةالمنورة,التعاقد,1445,12,18
